"","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"tRF-24-V4V47Q2WHM",0,0,0,0,0,1,0,0
"tRF-24-V4VH7Q2WHM",0,1,0,0,0,0,0,0
"tRF-24-V6Z3M8ZL2J",10,34,9,25,40,39,34,60
"tRF-24-V8WPMN1EJ3",4,0,0,0,0,0,2,2
"tRF-24-VF4YO9XE1H",0,1,0,0,0,0,0,0
"tRF-24-VH7P59N3K5",12,0,5,1,1,2,3,1
"tRF-24-VH915HSXE9",0,0,0,0,0,0,1,0
"tRF-24-VIJM6X5HJZ",0,0,0,0,0,1,0,0
"tRF-24-VIJMRPFQIX",0,0,0,0,0,0,0,1
"tRF-24-VM7JL3RXE9",0,1,0,0,0,0,0,0
"tRF-24-VN6XDH3WHK",1,0,0,0,0,0,0,0
"tRF-24-VOXS1N70K2",1,0,0,0,0,0,0,0
"tRF-24-VOXS1N70KK",0,0,0,0,0,0,0,2
"tRF-24-VP941QKS1P",0,0,1,0,0,0,0,0
"tRF-24-VP9N15WV2P",41,9,39,4,5,4,5,6
"tRF-24-W419518F1Y",1,0,0,0,0,0,0,0
"tRF-24-W47W1R7HE6",0,0,1,1,2,0,3,1
"tRF-24-W6RERNLNH2",0,0,0,1,1,1,0,0
"tRF-24-W6UMX0SWHZ",0,0,0,0,0,0,0,1
"tRF-24-W8E7OMJHFJ",0,0,1,0,0,0,1,0
"tRF-24-WEF9FYS2I4",0,0,0,0,0,1,0,0
"tRF-24-WFUBNOBZ2U",0,0,0,0,0,0,0,1
"tRF-24-WHR95R3L1Y",0,0,1,0,0,0,0,0
"tRF-24-WJ9X0UD3JZ",0,3,2,1,1,3,0,1
"tRF-24-WJQ72S3HIJ",1,0,0,0,1,0,1,0
"tRF-24-WLV47PU9J8",0,0,1,0,1,3,2,1
"tRF-24-WN1Q18X3FJ",0,0,0,0,1,0,0,0
"tRF-24-WO2F9IY9E2",0,0,0,0,0,1,0,1
"tRF-24-WOFFR3VJH3",2,5,0,2,4,3,4,6
"tRF-24-WP9I1EWJIQ",0,0,1,0,2,0,1,1
"tRF-24-WP9N1EWJI5",7,3,3,0,0,1,2,2
"tRF-24-WPMN1E8Y2Q",1,0,0,0,0,0,0,0
"tRF-24-WPUD10H7IZ",0,0,1,1,0,0,0,0
"tRF-24-WR645J7KKK",1,0,0,0,0,0,0,0
"tRF-24-WSUD10H7IZ",0,0,1,0,0,0,0,0
"tRF-24-X6L85J3KKK",0,0,0,0,0,0,1,0
"tRF-24-X78OP3X11Y",0,0,0,1,0,0,0,0
"tRF-24-XBINVDRIFU",1,13,1,12,23,12,14,28
"tRF-24-XENDBP1I28",0,0,0,0,1,0,0,0
"tRF-24-XL5LDOV2IQ",0,0,0,0,1,0,0,0
"tRF-24-XLR828FEKP",1,0,0,0,0,0,2,1
"tRF-24-XN13QXQW2R",0,0,0,1,1,0,0,2
"tRF-24-XSXMSL732Z",21,7,21,8,18,14,7,8
"tRF-24-XXI363U0EQ",0,4,1,3,1,5,1,3
"tRF-24-XZX5S41114",0,0,0,1,0,0,0,0
"tRF-24-Y0IJFJ33ED",0,0,0,0,0,1,0,0
"tRF-24-Y189BJD5EP",0,1,0,1,0,0,1,0
"tRF-24-Y2HZFZ93IO",1,1,0,0,0,0,1,0
"tRF-24-Y5KKM1M3JL",0,0,0,0,0,1,0,0
"tRF-24-Y6FPZD3KKK",0,1,0,0,0,0,0,0
"tRF-24-Y87HFK8S2E",0,0,0,0,0,0,1,0
"tRF-24-Y8L981PVIV",1,1,0,0,0,0,0,0
"tRF-24-Y8NNBSBKK4",0,1,0,0,0,1,0,0
"tRF-24-Y91293WEJ5",1,0,0,0,1,3,3,4
"tRF-24-YBUP0O51K2",1,1,0,0,2,2,3,3
"tRF-24-YDLBRY73JL",0,0,0,0,1,0,0,0
"tRF-24-YEN0RR13JI",0,0,0,0,0,0,0,1
"tRF-24-YK7IVI7OHF",0,0,0,0,1,0,0,0
"tRF-24-YKISQI451V",3,0,3,2,0,0,0,0
"tRF-24-YLI1539U25",0,0,0,0,0,1,0,0
"tRF-24-YP9LON4VH2",0,0,1,0,0,0,0,0
"tRF-24-YPZEP27K2Q",0,1,1,1,0,0,1,0
"tRF-24-YSR95M3JIS",0,0,0,0,1,0,0,0
"tRF-24-YXI6D39825",1,0,0,0,0,0,0,0
"tRF-24-Z34KRQ59J4",1,0,1,0,0,0,0,0
"tRF-24-Z3M8ZLSSJ8",178,139,108,116,193,186,202,279
"tRF-24-Z3V5393LH1",0,0,0,0,0,1,0,0
"tRF-24-Z4D7OOJ0IQ",0,0,0,0,0,0,0,1
"tRF-24-Z4NY2V7KKK",0,0,0,0,0,0,1,0
"tRF-24-Z516538EJ3",0,0,1,2,1,0,0,6
"tRF-24-Z87HFK8S2E",0,0,0,1,0,1,0,0
"tRF-24-Z87ID890KF",0,0,0,0,0,2,2,0
"tRF-24-ZB0PNYRKKK",2,1,1,0,1,0,0,0
"tRF-24-ZEF3BLHKEW",5,10,4,2,5,4,6,10
"tRF-24-ZEVKXZFYKF",1,0,1,0,0,0,1,2
"tRF-24-ZKXXI36326",0,0,0,1,1,0,1,1
"tRF-24-ZLBS5EOB1Q",0,2,0,0,1,0,0,1
"tRF-24-ZQSJY1890S",0,0,0,0,0,1,0,1
"tRF-24-ZRS3S3R6J1",0,0,0,0,0,0,1,0
"tRF-24-ZUV0UEDPH9",1,0,0,1,1,0,2,0
"tRF-24-ZVELXKKS2E",4,1,1,1,1,0,0,0
"tRF-25-02OL7XDXOM",0,0,0,1,0,0,0,0
"tRF-25-04SXQ3V2Y7",30,5,25,1,3,8,9,7
"tRF-25-08F4BDNZ8O",0,1,0,0,1,0,0,0
"tRF-25-08R959KUMK",0,1,0,0,0,2,2,0
"tRF-25-08R9D9KUMK",0,1,0,0,0,0,1,0
"tRF-25-0IOB9ZFH69",1,2,0,1,3,1,1,2
"tRF-25-0JVRI8WX6R",1,1,0,1,1,3,2,0
"tRF-25-0P58309NDJ",0,1,0,0,0,1,0,0
"tRF-25-0PNYRKYUY7",0,0,0,1,0,0,0,0
"tRF-25-0VL8K87SIR",0,0,0,1,1,0,1,0
"tRF-25-1293WEW6VM",1,0,1,1,0,0,4,1
"tRF-25-1380877S6V",0,0,1,0,0,0,0,1
"tRF-25-1664PUQ340",0,0,1,0,0,0,0,0
"tRF-25-17JOWU1M70",0,1,0,0,1,0,0,0
"tRF-25-18YKISQI45",0,0,2,0,0,1,1,1
"tRF-25-18YKISQI4Q",0,1,0,0,0,0,0,0
"tRF-25-18YMEMXZU5",0,0,0,0,0,1,0,0
"tRF-25-18YMENL725",0,0,0,0,0,1,1,0
"tRF-25-19BMW36D46",1,0,0,0,0,0,0,0
"tRF-25-19DMW36D46",1,0,0,0,0,0,0,0
"tRF-25-1E6S18WO6V",0,0,0,1,0,0,0,0
"tRF-25-1EBP4MJYSZ",0,1,0,0,0,0,0,1
"tRF-25-1ER37E14PH",1,0,0,0,0,0,1,0
"tRF-25-1HPSR9O933",0,1,1,0,1,0,0,0
"tRF-25-1IUUK7VZ0R",1,1,0,0,0,0,2,0
"tRF-25-1KYK37ZXK1",0,1,0,0,0,0,0,1
"tRF-25-1LQ4PU7340",0,1,0,0,0,0,0,0
"tRF-25-1NLI38NJW1",0,0,0,0,1,1,0,1
"tRF-25-1OHE10NO0R",0,0,0,0,0,0,0,1
"tRF-25-1QBLS17ONR",0,0,1,0,0,0,1,0
"tRF-25-1YIF54RNZF",0,1,0,0,0,0,0,0
"tRF-25-1YIPRVYJ9X",2,2,0,5,2,2,3,4
"tRF-25-2F5JYH0RYN",1,0,0,0,0,0,0,0
"tRF-25-2IUIX1Q7O6",12,60,14,44,117,56,66,96
"tRF-25-2L2YBE7XO8",0,0,0,0,1,0,0,0
"tRF-25-2OOIQO4QPR",0,2,1,1,2,1,2,0
"tRF-25-2QR7F8YKIR",13,0,14,2,1,1,0,1
"tRF-25-2S3HPSR959",0,0,1,0,0,0,1,0
"tRF-25-2VR008R959",1,2,1,1,4,1,2,2
"tRF-25-2YBE7XO8Q6",1,2,1,5,5,7,8,9
"tRF-25-2YU04DYJIO",0,1,1,1,1,0,0,0
"tRF-25-31QJ3KYUYR",1,1,0,1,0,0,0,0
"tRF-25-325UB1ZZK0",0,0,0,0,1,0,0,0
"tRF-25-32VIJMRPFQ",2,0,3,0,0,0,0,0
"tRF-25-33DSJOBZBD",0,0,0,0,2,2,0,0
"tRF-25-362VO0SRMN",0,1,1,1,0,0,0,0
"tRF-25-392J1Y0SR9",0,0,0,1,1,0,2,0
"tRF-25-3HPSR95933",0,0,1,0,0,0,0,0
"tRF-25-3IRW18V6XO",3,1,1,0,1,1,0,0
"tRF-25-3JVIJMRPFQ",13,15,12,4,7,16,6,11
"tRF-25-3RUJJKIWRN",0,0,1,0,0,0,0,0
"tRF-25-3V2VR0PSR9",0,0,0,0,0,0,1,0
"tRF-25-409Z7KZOSR",0,2,0,2,3,3,0,1
"tRF-25-43RX6NMH49",3,0,1,1,0,1,0,1
"tRF-25-45DBNIB9I1",0,3,0,1,1,2,1,2
"tRF-25-45EHBK8RR9",0,0,0,0,1,0,0,0
"tRF-25-45EHBK8RRZ",0,1,0,0,0,0,0,0
"tRF-25-4656OKZH99",0,1,0,0,0,0,0,0
"tRF-25-4BOPRN11WZ",5,3,6,4,2,2,0,5
"tRF-25-4DYJIO3ZU3",0,0,0,0,0,1,0,0
"tRF-25-4ER81XDDZZ",0,3,0,0,8,7,5,3
"tRF-25-4H56O2Y6R9",0,0,0,1,0,0,0,0
"tRF-25-4J83ML5F92",0,1,1,2,0,0,0,0
"tRF-25-4JRX6N38Z9",10,1,10,0,2,1,2,2
"tRF-25-4KYU476YQS",0,0,0,0,0,0,0,1
"tRF-25-4P64R9598L",2,0,0,0,0,0,0,1
"tRF-25-4PW3FJHPEZ",1,0,1,0,0,0,0,1
"tRF-25-4PW3FJIKE7",6,0,5,0,0,2,0,2
"tRF-25-4QD7OKW419",0,0,0,0,0,1,0,0
"tRF-25-4S14IZJQXE",1,2,0,0,0,0,1,1
"tRF-25-51MLHVHBEX",0,3,1,1,10,9,2,3
"tRF-25-58J0K8UMPL",0,1,1,0,0,0,0,1
"tRF-25-5BF900BY4D",55,2824,71,1254,1871,1544,1094,1219
"tRF-25-5BVNUEVBWX",0,0,0,1,0,0,0,0
"tRF-25-5IUDK7VZ41",0,0,0,0,0,1,0,0
"tRF-25-5JYH0RYNUR",0,0,0,0,0,0,0,1
"tRF-25-5KYUSRYWRS",0,1,0,0,0,0,0,0
"tRF-25-5LDOV2QXBR",0,1,0,0,1,0,0,1
"tRF-25-5N2E4V9K3R",0,0,0,0,0,0,0,1
"tRF-25-5NB2NZW7O6",1,6,0,2,3,1,1,3
"tRF-25-5OJIH6Z3NP",0,0,0,0,0,1,0,1
"tRF-25-5PLQ9DYXI6",0,0,1,0,0,0,0,0
"tRF-25-5VF3R3ZV1R",1,1,0,0,0,0,2,0
"tRF-25-5XR4NPNNBX",3,5,5,3,5,7,6,5
"tRF-25-60MV9JKL06",0,0,0,0,1,0,0,0
"tRF-25-63U0EZY9X1",0,4,0,1,5,3,1,4
"tRF-25-64R4XLR828",0,0,2,0,0,0,0,0
"tRF-25-68K87SERM4",1,0,0,0,0,0,0,0
"tRF-25-68WP9N1EWJ",1,0,0,0,0,0,0,0
"tRF-25-690M0RHB26",2,29,0,8,13,6,8,7
"tRF-25-69JP4P9NFJ",0,0,0,1,0,0,0,0
"tRF-25-6INB8PLML3",1,0,0,0,0,0,0,0
"tRF-25-6LQFZ2N7D9",1,0,0,0,0,0,0,0
"tRF-25-6XQ6S8V0JU",0,0,1,0,1,0,0,0
"tRF-25-6YYDXBRY73",0,0,0,1,0,0,0,0
"tRF-25-6ZEDKZIXK6",0,1,0,0,0,0,0,0
"tRF-25-70VR3196L8",1,1,2,0,0,0,0,1
"tRF-25-7343RX6NMH",7,1,6,0,1,2,2,3
"tRF-25-739P8WQ0D5",9,41,7,34,29,33,38,52
"tRF-25-73V2Y8L981",2,0,0,4,2,3,2,2
"tRF-25-73V6M7QZ0H",0,0,0,1,0,0,0,0
"tRF-25-74HK9FM0DZ",0,0,1,0,0,0,0,1
"tRF-25-79MP909NH5",0,0,0,1,0,0,0,0
"tRF-25-79MP9P9MH5",1,1,2,2,1,1,1,2
"tRF-25-7E14PH5BZY",1,0,2,0,1,0,0,1
"tRF-25-7ID890YBOZ",0,0,0,0,0,1,1,2
"tRF-25-7KYUHRH7MS",1,0,0,0,0,0,0,0
"tRF-25-7O409Z7KZO",0,0,0,0,0,1,0,0
"tRF-25-7O58J0K8UM",4,45,1,15,53,70,37,48
"tRF-25-7OHFO6FJN6",0,4,0,1,1,0,1,3
"tRF-25-7P596VW631",5,1,2,2,1,0,2,2
"tRF-25-7P59N3Z6KP",0,0,0,0,0,0,0,1
"tRF-25-7SQWU1O078",0,1,0,0,0,0,0,0
"tRF-25-7UXP18RZXP",1,0,1,0,0,0,0,0
"tRF-25-7UYK7IVI7O",1,1,0,0,0,0,1,1
"tRF-25-7X9PN54720",0,1,0,2,2,3,2,3
"tRF-25-81JJ6RRNLI",0,0,0,0,0,1,0,0
"tRF-25-83DNPEEXI9",0,1,0,0,0,0,0,0
"tRF-25-83ML5F82NZ",2,1,4,1,1,1,1,2
"tRF-25-86J8WPMN1E",93,90,59,34,59,50,27,62
"tRF-25-86V8WPMN1E",41,32,25,11,14,20,11,21
"tRF-25-877343RX63",0,0,0,1,0,0,0,0
"tRF-25-87R95RM3Y8",0,0,1,1,0,0,0,0
"tRF-25-88FYRE987S",0,0,1,0,0,0,0,0
"tRF-25-897PVP941Q",1,0,0,0,0,0,0,0
"tRF-25-8DYDZDL9X1",6,3,2,8,6,10,7,3
"tRF-25-8FFDXXE6XR",0,0,0,0,0,0,0,1
"tRF-25-8HM2OSRN2N",0,0,1,0,1,0,0,0
"tRF-25-8HM2OSRNLN",1,0,0,0,2,1,2,0
"tRF-25-8K587SI7JP",1,0,0,0,0,0,0,0
"tRF-25-8L8NRS9NS3",0,0,0,0,0,0,0,1
"tRF-25-8NRS9NS334",21,11,10,5,13,14,20,18
"tRF-25-8PR9DM3WWK",0,0,1,1,0,0,0,0
"tRF-25-8SR95RKJH9",1,0,0,0,0,0,0,0
"tRF-25-8URUZ9HNON",0,0,0,0,0,0,1,0
"tRF-25-8XF6RE987S",0,0,1,0,0,0,0,0
"tRF-25-93W086W8SV",0,1,0,0,0,0,0,0
"tRF-25-93W0K6MY6V",0,1,2,0,0,0,0,0
"tRF-25-93WB86N7O5",0,0,1,0,0,0,0,0
"tRF-25-93WB86Q3P9",2,2,0,1,1,1,0,1
"tRF-25-93WB86QKP9",0,0,0,1,0,0,0,0
"tRF-25-941QKS3W2V",0,0,0,0,0,1,0,1
"tRF-25-94FQFY392J",0,0,0,0,0,0,0,1
"tRF-25-94V4SMIFFN",2,0,2,0,1,0,1,2
"tRF-25-971O0KFMNK",1,0,0,0,0,0,0,0
"tRF-25-97BOJ8N981",0,0,1,0,0,1,0,1
"tRF-25-97MO0KFMNK",0,0,0,0,0,1,1,0
"tRF-25-9DWUH6QE30",2,0,1,0,0,0,0,0
"tRF-25-9I1EWJQZ2S",0,0,0,0,0,1,0,0
"tRF-25-9K9UV36562",0,0,1,0,0,0,0,0
"tRF-25-9LON4VN1EH",9,3,4,5,3,4,0,5
"tRF-25-9M739P8WQ0",31,21,30,22,22,20,28,34
"tRF-25-9MV47P596V",4,2,3,2,0,5,5,4
"tRF-25-9MV4QP596V",0,0,1,0,0,1,0,0
"tRF-25-9MVH7P59N3",4,4,4,1,1,4,4,4
"tRF-25-9MVKS4I7MN",0,0,1,0,0,0,0,0
"tRF-25-9N15WV7W6S",1,0,1,0,0,0,0,1
"tRF-25-9N1EWJQ72S",8,9,6,1,4,6,6,6
"tRF-25-9N2E3KXR3R",0,0,0,0,0,0,1,0
"tRF-25-9NF5W8E7OM",10,4,1,0,5,3,2,5
"tRF-25-9NF5W8EZOM",0,0,1,0,0,0,1,1
"tRF-25-9NH1NRM5U6",0,0,0,0,0,0,1,0
"tRF-25-9NH57S362V",0,0,0,0,0,0,1,0
"tRF-25-9NH5SYNX2V",0,0,1,0,0,0,0,0
"tRF-25-9NLE3JWB61",0,0,1,0,0,0,0,0
"tRF-25-9NLM3KZSP1",0,0,1,0,0,0,0,0
"tRF-25-9NS334L2H1",6,36,12,19,47,49,40,73
"tRF-25-9NV4S2I7L7",0,0,1,0,0,0,0,0
"tRF-25-9NY5KK91M3",0,0,1,0,0,0,0,0
"tRF-25-9O9NF5W8EZ",0,1,0,0,0,0,0,0
"tRF-25-9PN547202L",0,0,0,0,1,0,0,0
"tRF-25-9RZLSLBXHF",0,0,0,0,0,0,1,0
"tRF-25-9X0UD3947S",0,0,0,0,1,0,0,0
"tRF-25-9XEO7N987X",0,1,0,0,0,0,0,0
"tRF-25-B0845JJ8RY",0,0,1,0,0,0,1,0
"tRF-25-B1FZ9KR959",0,0,0,0,0,0,0,1
"tRF-25-B2JK7PP9ZZ",0,3,0,0,0,0,2,2
"tRF-25-B4ZPEK45H5",0,1,0,0,0,0,2,1
"tRF-25-B601WZ03O6",0,0,1,0,0,0,1,0
"tRF-25-BE7XO8Q6J6",4,8,5,4,9,4,9,5
"tRF-25-BJ36S0ZFHI",0,0,0,0,0,0,0,1
"tRF-25-BJ8FFDXXE6",0,0,0,1,2,1,0,1
"tRF-25-BP4MJYSZ11",0,1,0,1,1,1,0,1
"tRF-25-BS5EOB3ZY6",0,1,0,0,0,1,0,1
"tRF-25-BX1WZ4RZDM",1,0,0,1,1,2,0,2
"tRF-25-BZFQU1ZX1X",0,1,0,0,1,0,0,0
"tRF-25-BZUP82R9D9",0,0,0,0,0,3,4,1
"tRF-25-D112Z4R95M",1,0,2,0,0,1,0,0
"tRF-25-D4ZWRNU3KQ",0,0,0,0,0,0,0,1
"tRF-25-D5F1D039BJ",0,0,0,0,0,1,0,1
"tRF-25-D7B2JK7PP9",1,6,1,3,4,8,4,6
"tRF-25-D7OOJ0QXL1",0,0,0,0,0,0,1,0
"tRF-25-D890YBOZZ7",0,1,1,7,5,5,3,8
"tRF-25-DD1KYK37ZX",0,0,0,0,0,1,0,0
"tRF-25-DE6PFRROWF",0,1,0,0,0,1,1,0
"tRF-25-DI2OOIQO4Q",0,2,0,0,0,1,0,1
"tRF-25-DPUSYDY6IO",0,1,0,0,0,0,0,0
"tRF-25-DRFU8U76D7",0,1,0,0,0,0,0,1
"tRF-25-DWY2MJ8F81",15,11,11,13,15,14,8,17
"tRF-25-DXEPZY0DI6",0,1,0,0,1,0,0,1
"tRF-25-E96MF0IURN",0,0,0,0,0,1,0,1
"tRF-25-E96MF0IV1N",0,0,2,0,0,0,0,0
"tRF-25-EH623K76IR",0,0,0,0,1,0,0,0
"tRF-25-EH623K7SIR",0,0,1,0,0,0,1,0
"tRF-25-EO7N987X1R",0,5,0,2,11,4,2,10
"tRF-25-EUB4ZPEK45",0,9,3,16,20,24,12,26
"tRF-25-EZ03J076IR",0,0,0,0,0,0,1,0
"tRF-25-F3BLHKFZB1",0,0,0,0,0,0,0,1
"tRF-25-F8DHXY6RHD",0,1,0,1,0,0,0,1
"tRF-25-F8YKIR9NY5",1,0,0,0,0,0,0,0
"tRF-25-F900BY4D84",0,0,0,1,0,0,1,0
"tRF-25-F918V0LQQZ",0,0,0,0,1,0,0,0
"tRF-25-F91SS2P46I",7,1,6,0,1,4,0,0
"tRF-25-F91SS2PMFI",1,0,1,0,0,1,0,0
"tRF-25-F9LKXNYQIU",0,5,2,0,1,1,2,1
"tRF-25-FBQ622EVUI",0,7,0,1,14,14,9,6
"tRF-25-FD2F37YF7D",0,0,1,0,0,0,0,0
"tRF-25-FJ33DSJOBZ",0,0,0,0,1,0,2,1
"tRF-25-FSXMSL73VL",0,0,0,0,1,0,0,0
"tRF-25-FX8Q9MYKK6",0,1,0,0,1,0,0,0
"tRF-25-FYRE987S1R",0,0,1,0,0,0,0,0
"tRF-25-FYYDU37Y93",0,0,0,0,0,0,1,0
"tRF-25-FZ2DN1RJY6",0,3,0,0,5,0,1,1
"tRF-25-FZ93QO945N",1,0,0,0,0,0,0,0
"tRF-25-FZ9KR959NR",0,0,0,0,0,0,0,1
"tRF-25-FZB1KZI9U6",0,1,0,0,1,0,1,3
"tRF-25-H3RUSMKVNM",0,0,1,0,0,0,0,0
"tRF-25-H3RXSINHZ4",6,0,9,2,0,0,1,0
"tRF-25-H3YBY2HZFZ",0,0,0,0,1,0,0,0
"tRF-25-H4SXQ3V2Y7",6,1,6,2,0,2,2,0
"tRF-25-H7V3LY7SDR",0,1,1,0,0,1,0,1
"tRF-25-H7V3LY7SIR",0,0,1,0,0,0,0,0
"tRF-25-HFNBDWY2MJ",0,0,1,1,2,5,0,0
"tRF-25-HJ83ML5F82",0,0,0,0,0,0,1,0
"tRF-25-HJ83RPFV7I",0,0,0,0,1,0,0,0
"tRF-25-HK9FM0DZ9E",0,0,0,0,0,0,0,1
"tRF-25-HMI8W47W1R",2,19,5,14,24,18,27,40
"tRF-25-HQ9M739P8W",10,4,11,7,2,4,7,8
"tRF-25-HVHBEXBIYF",0,0,0,0,0,0,0,1
"tRF-25-HWH3RXSINH",1,0,0,0,0,0,0,0
"tRF-25-HXDD1KYK37",0,0,0,0,0,0,2,5
"tRF-25-HY0DFKN5OR",0,0,0,0,0,0,0,1
"tRF-25-I1539U7SH7",0,0,0,1,0,0,0,0
"tRF-25-I34JRX6N38",3,0,1,1,0,1,0,0
"tRF-25-I363U0EZY9",0,0,0,0,1,1,1,2
"tRF-25-I3VF4YO9XE",0,0,0,0,1,0,0,0
"tRF-25-I7JKIKYUY9",2,0,0,0,1,1,2,2
"tRF-25-I89N24S2I7",1,0,0,0,0,0,0,0
"tRF-25-I8W47W1R7H",145,116,125,96,165,152,126,216
"tRF-25-IMUF04QZ45",0,0,0,0,0,1,1,0
"tRF-25-INVDRI2Q2R",3,6,4,3,7,8,2,4
"tRF-25-IPD7VIZKXX",0,0,2,1,0,2,0,0
"tRF-25-IWOMXF026Z",0,4,0,0,1,1,3,1
"tRF-25-IWQZPHM87S",1,0,0,0,0,0,0,0
"tRF-25-J09KZYJMN5",0,0,0,0,0,1,0,0
"tRF-25-J0DPZOIPD7",0,3,0,0,3,3,1,1
"tRF-25-J0K8UMPLBI",0,1,0,0,1,0,1,0
"tRF-25-J3WD8YQ84V",0,0,0,0,0,0,0,1
"tRF-25-J8WPMN1E8Y",1,0,0,0,0,0,0,1
"tRF-25-JD22PZ20K9",0,1,0,0,0,0,1,0
"tRF-25-JI8B3VMKNR",0,1,0,0,0,1,0,0
"tRF-25-JIZKRNLN39",0,0,0,0,1,0,0,0
"tRF-25-JK7PP9ZZ05",0,0,1,0,0,0,0,0
"tRF-25-JKIKYUY9H3",2,0,0,0,2,0,1,1
"tRF-25-JKYOSR99RH",0,0,1,0,0,0,0,0
"tRF-25-JM8LHYD3MU",0,0,0,1,0,0,0,0
"tRF-25-JMW9RKM87S",1,0,0,0,0,0,0,0
"tRF-25-JN5VF3R3ZV",1,0,0,1,0,1,0,1
"tRF-25-JN5XR4NPNN",0,3,3,2,0,0,1,1
"tRF-25-JQJYSWRYVM",2,2,2,2,3,4,5,4
"tRF-25-JQR7F8YKIR",3,0,4,0,1,0,1,1
"tRF-25-JQSSM87SBR",0,0,1,0,0,0,0,0
"tRF-25-JYSWRYVMMV",86,40,114,58,31,32,32,34
"tRF-25-JYSZ11KBDZ",0,0,0,1,0,0,0,0
"tRF-25-K2RSI2WB0Q",0,0,1,0,1,0,0,0
"tRF-25-K3XN13QXQW",0,1,0,0,0,0,0,0
"tRF-25-K5I34JRX6N",0,1,0,0,0,2,0,1
"tRF-25-K84J83ML5F",0,0,2,0,0,0,0,0
"tRF-25-K87SERM492",0,0,0,0,0,0,0,2
"tRF-25-K8UMPLBIUB",0,0,0,0,0,1,1,0
"tRF-25-KEUI1ZXF0N",0,0,1,0,0,0,0,0
"tRF-25-KF9MVH7P59",4,0,2,0,0,0,0,1
"tRF-25-KISBQONPJX",0,0,0,0,0,0,0,1
"tRF-25-KK91M3WD8S",0,0,0,0,0,0,0,1
"tRF-25-KKM1M3WD8S",0,0,0,1,0,0,0,0
"tRF-25-KL9MVH7P59",0,0,1,0,0,0,0,0
"tRF-25-KQI34JRX6N",1,0,1,0,0,0,0,0
"tRF-25-KS3W2VR008",0,0,1,0,0,0,0,0
"tRF-25-L85DMKYOYR",0,0,0,0,0,0,0,1
"tRF-25-L85DMKYUYR",3,1,3,0,1,0,2,0
"tRF-25-L85J3KYUYR",0,0,1,0,0,0,0,0
"tRF-25-L8K87SIRMM",0,0,0,0,0,0,0,1
"tRF-25-LJR7DJQ8IX",0,0,0,0,0,0,0,1
"tRF-25-LKZ4195181",1,0,0,0,0,0,0,0
"tRF-25-LPMBQ4NKKQ",0,0,0,1,0,0,1,0
"tRF-25-LSM1M3WE8S",0,0,0,0,0,0,1,0
"tRF-25-LSN3S3RQJV",0,0,1,0,0,0,0,0
"tRF-25-LY7L73HQP0",1,0,0,0,0,0,0,0
"tRF-25-M0IBB7Z92K",0,1,2,2,1,1,0,0
"tRF-25-M2OSRN2NKS",0,1,1,0,0,0,0,0
"tRF-25-M2OSRNLNKS",1,0,1,0,0,1,1,1
"tRF-25-M3WE8SSP6D",4,1,1,0,0,0,0,2
"tRF-25-M3WEKSU8P5",0,0,0,0,1,0,0,0
"tRF-25-M8ZLSSXUOL",2,2,7,0,3,2,1,2
"tRF-25-MBQ4NKKQBR",9,10,8,13,15,7,13,7
"tRF-25-MEF91SS2PM",0,0,1,0,0,1,0,0
"tRF-25-MIF91SS2P4",3,0,3,0,1,0,0,0
"tRF-25-MJ8F81KLB5",0,0,0,0,0,0,1,0
"tRF-25-MKYUYRLHR0",0,0,1,0,0,0,1,0
"tRF-25-ML5F924ZD7",3,0,1,1,0,1,0,1
"tRF-25-ML5F924ZDR",5,3,7,0,2,2,2,0
"tRF-25-MLHVHBEXBI",0,23,0,6,20,16,14,27
"tRF-25-MLNQDVLKZ4",0,0,0,1,0,0,0,0
"tRF-25-MMUKLY5X1I",0,0,0,0,0,1,0,0
"tRF-25-MN1E8Y7Z2R",11,14,12,5,4,11,5,12
"tRF-25-MNH5SYNX2V",0,0,0,0,0,1,0,0
"tRF-25-MQ18Y3E7QN",0,1,1,0,1,0,3,1
"tRF-25-N1Y6FPZD3K",0,0,1,0,0,0,0,0
"tRF-25-N3WB884U1D",0,0,0,0,0,0,1,0
"tRF-25-N3WE884U1D",2,0,1,0,4,0,0,0
"tRF-25-N3WEK87965",1,0,0,0,0,0,0,0
"tRF-25-N547202L2Y",0,1,0,1,3,1,2,3
"tRF-25-NBDWY2MJ8F",6,13,1,8,25,10,16,30
"tRF-25-NDY8HPDEXK",0,0,0,1,0,0,0,0
"tRF-25-NJR718YKIS",0,0,1,0,0,0,0,0
"tRF-25-NNBSBKZ3R9",1,0,0,0,0,0,0,0
"tRF-25-NNBX1WZ4RZ",0,0,0,0,0,0,0,1
"tRF-25-NQDVLKZ419",0,0,1,0,1,0,0,1
"tRF-25-NRDF7UK87S",0,0,0,0,0,0,0,1
"tRF-25-NRDXEPZY0D",1,0,0,0,0,0,0,0
"tRF-25-NWB162XB0Z",0,0,0,0,0,1,0,0
"tRF-25-NYH2SBUL6J",0,0,1,0,0,1,0,0
"tRF-25-NYRVU4727O",0,1,0,0,0,1,0,0
"tRF-25-O045DBNIB9",1,126,0,71,76,54,58,71
"tRF-25-O1B54ZUPX1",0,0,1,0,1,1,0,0
"tRF-25-OB1690PQR3",21,11,21,8,7,11,14,10
