"","X.miRNA","precursor","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"282","hsa-miR-1302","hsa-mir-1302-6",1.4,4.69,5.34,4.18,1.96,2.41,0,0.75
"283","hsa-miR-1302","hsa-mir-1302-7",1.4,4.69,4.81,4.18,1.96,2.41,0,0.75
"284","hsa-miR-1302","hsa-mir-1302-8",1.4,4.69,5.34,4.18,1.96,2.41,0,0.75
"285","hsa-miR-1302","hsa-mir-1302-9",1.4,4.69,5.34,4.18,1.96,2.41,0,0.75
"286","hsa-miR-1303","hsa-mir-1303",20.58,21.58,17.63,20.91,15.05,13.83,21.05,29.87
"287","hsa-miR-1304-5p","hsa-mir-1304",0,0,0.53,1.39,0,0,0,1.49
"288","hsa-miR-1304-3p","hsa-mir-1304",0,0,0,0,2.62,1.8,4.01,3.73
"289","hsa-miR-1305","hsa-mir-1305",1.87,0.94,0.53,0,0,1.8,1,0.75
"290","hsa-miR-1306-5p","hsa-mir-1306",6.08,15.95,3.21,8.36,15.7,10.22,17.04,11.95
"291","hsa-miR-1306-3p","hsa-mir-1306",4.68,3.75,4.81,13.94,7.2,3.01,2,7.47
"292","hsa-miR-1307-5p","hsa-mir-1307",25.26,23.46,25.65,23.7,15.7,16.84,22.05,19.42
"293","hsa-miR-1307-3p","hsa-mir-1307",764.23,1065.98,673.85,1446.81,855.11,940.01,1157.84,1212.16
"294","hsa-miR-130a-5p","hsa-mir-130a",4.68,0,8.55,5.58,2.62,7.22,4.01,1.49
"295","hsa-miR-130a-3p","hsa-mir-130a",210.94,226.14,238.87,175.62,159.64,150.35,166.41,165.06
"296","hsa-miR-130b-5p","hsa-mir-130b",475.19,1294,395.98,1050.96,1021.94,1023.01,789.94,867.85
"297","hsa-miR-130b-3p","hsa-mir-130b",102.43,95.71,118.1,101.75,77.86,80.59,98.24,97.09
"298","hsa-miR-132-5p","hsa-mir-132",505.12,406.31,388.49,512.93,357.22,327.17,237.58,280.07
"299","hsa-miR-132-3p","hsa-mir-132",397.55,330.3,341.47,321.98,299.65,280.86,237.58,244.22
"300","hsa-miR-1321","hsa-mir-1321",0,0,0,0,0,0,0,0
"301","hsa-miR-1322","hsa-mir-1322",0.47,0.94,0.53,0,0.65,2.41,0,0
"302","hsa-miR-1323","hsa-mir-1323",0,0,0,0,0,0,1,0
"303","hsa-miR-1324","hsa-mir-1324",0,0,0,0,0,0,0,0
"304","hsa-miR-133a-5p","hsa-mir-133a-1",3.74,2.82,7.48,5.58,6.54,3.01,6.01,3.73
"305","hsa-miR-133a-3p","hsa-mir-133a-1",132.83,182.04,241.54,170.05,143.28,111.86,132.32,114.27
"306","hsa-miR-133a-5p","hsa-mir-133a-2",3.74,2.82,7.48,5.58,6.54,3.01,6.01,4.48
"307","hsa-miR-133a-3p","hsa-mir-133a-2",132.83,182.04,241.54,170.05,143.28,111.86,132.32,114.27
"308","hsa-miR-133b","hsa-mir-133b",5.14,4.69,16.57,6.97,5.23,4.81,2,8.22
"309","hsa-miR-134-5p","hsa-mir-134",12.16,1.88,9.62,6.97,1.96,13.83,2,2.99
"310","hsa-miR-134-3p","hsa-mir-134",0.47,0,0,0,0,1.2,0,0
"311","hsa-miR-1343-5p","hsa-mir-1343",0,0,0,0,0.65,0,0,0
"312","hsa-miR-1343-3p","hsa-mir-1343",5.61,13.14,4.81,13.94,12.43,4.21,9.02,10.46
"313","hsa-miR-135a-5p","hsa-mir-135a-1",1665.98,3134.13,2134.85,2713.82,2213.99,2145.86,1957.8,1903.01
"314","hsa-miR-135a-3p","hsa-mir-135a-1",116.93,182.98,104.74,174.23,123,118.48,132.32,119.5
"315","hsa-miR-135a-5p","hsa-mir-135a-2",1663.64,3131.31,2134.31,2711.03,2213.99,2142.85,1959.8,1900.02
"316","hsa-miR-135a-2-3p","hsa-mir-135a-2",98.69,118.23,71.61,103.14,86.36,83,86.21,106.8
"317","hsa-miR-135b-5p","hsa-mir-135b",1590.67,1767.87,1502.14,1441.24,1557.12,1510.16,1670.09,1559.45
"318","hsa-miR-135b-3p","hsa-mir-135b",17.77,32.84,27.25,26.48,26.17,28.87,23.06,30.62
"319","hsa-miR-136-5p","hsa-mir-136",0,0,0,0,0,0,0,0
"320","hsa-miR-136-3p","hsa-mir-136",0,0.94,0,0,0,0,1,0.75
"321","hsa-miR-137-5p","hsa-mir-137",15.9,18.77,9.62,25.09,5.89,6.01,7.02,3.73
"322","hsa-miR-137-3p","hsa-mir-137",325.99,533.93,514.61,459.97,394.51,318.15,222.55,221.82
"323","hsa-miR-138-5p","hsa-mir-138-1",540.67,449.47,727.82,505.97,335.63,321.76,440.08,315.92
"324","hsa-miR-138-1-3p","hsa-mir-138-1",10.29,8.45,8.55,18.12,11.78,11.43,6.01,11.2
"325","hsa-miR-138-5p","hsa-mir-138-2",166.5,152.95,230.85,157.5,107.95,119.68,143.35,107.55
"326","hsa-miR-138-2-3p","hsa-mir-138-2",40.22,33.78,50.23,39.03,28.79,25.86,30.07,41.82
"327","hsa-miR-139-5p","hsa-mir-139",290.91,275.88,289.1,301.07,602.57,530.45,889.18,920.88
"328","hsa-miR-139-3p","hsa-mir-139",10.29,14.08,9.08,16.73,26.17,23.46,33.08,35.85
"329","hsa-miR-140-5p","hsa-mir-140",156.21,237.41,191.84,217.44,212.63,214.1,202.5,250.2
"330","hsa-miR-140-3p","hsa-mir-140",536.93,446.66,670.11,423.73,391.24,420.39,555.36,515.33
"331","hsa-miR-141-5p","hsa-mir-141",0.47,0,0,0,0,0,0,0.75
"332","hsa-miR-141-3p","hsa-mir-141",0.47,0,0,1.39,0,0.6,0,0
"333","hsa-miR-142-5p","hsa-mir-142",0.47,0,0.53,1.39,0,0,0,0
"334","hsa-miR-142-3p","hsa-mir-142",0,0,0,0,0,0,0,0
"335","hsa-miR-143-5p","hsa-mir-143",0,0,0,0,3.93,3.01,0,0
"336","hsa-miR-143-3p","hsa-mir-143",21.05,26.27,16.03,32.06,427.23,323.56,58.14,66.47
"337","hsa-miR-144-5p","hsa-mir-144",0.47,1.88,0.53,0,1.31,0.6,1,0
"338","hsa-miR-144-3p","hsa-mir-144",0,0,0,0,0,0,0,0
"339","hsa-miR-145-5p","hsa-mir-145",0.94,0,1.07,0,8.51,12.03,1,0.75
"340","hsa-miR-145-3p","hsa-mir-145",1.87,1.88,0.53,1.39,5.89,6.01,0,2.24
"341","hsa-miR-1468-5p","hsa-mir-1468",7.48,9.38,5.34,11.15,4.58,5.41,7.02,1.49
"342","hsa-miR-1468-3p","hsa-mir-1468",0,0,0,0,0,0,0,0
"343","hsa-miR-1469","hsa-mir-1469",0,0,0,0,0,0,0,0
"344","hsa-miR-146a-5p","hsa-mir-146a",5.61,3.75,3.21,5.58,17.01,18.04,14.03,8.96
"345","hsa-miR-146a-3p","hsa-mir-146a",0,0,0,0,0,0,0,0
"346","hsa-miR-146b-5p","hsa-mir-146b",204.86,205.5,187.03,235.56,140.01,139.53,224.55,241.98
"347","hsa-miR-146b-3p","hsa-mir-146b",1.87,3.75,1.6,0,1.31,3.01,3.01,1.49
"348","hsa-miR-1470","hsa-mir-1470",0,0,0,0,0,0,0,0
"349","hsa-miR-1471","hsa-mir-1471",0,0,0,0,0,0,0,0
"350","hsa-miR-147a","hsa-mir-147a",0,0,0,0,0,0,0,0
"351","hsa-miR-147b-5p","hsa-mir-147b",0.47,1.88,0.53,0,0,0.6,0,0.75
"352","hsa-miR-147b-3p","hsa-mir-147b",4.21,0.94,0,1.39,1.31,0.6,1,1.49
"353","hsa-miR-148a-5p","hsa-mir-148a",24.32,12.2,21.91,22.3,19.63,18.04,41.1,40.33
"354","hsa-miR-148a-3p","hsa-mir-148a",6367.37,4576.39,4331.15,4255.41,4395.93,4751.8,8758.46,8213.99
"355","hsa-miR-148b-5p","hsa-mir-148b",22.45,24.4,18.7,23.7,18.97,16.84,36.09,27.63
"356","hsa-miR-148b-3p","hsa-mir-148b",2334.33,2472.58,2328.29,1965.32,1725.92,1869.2,2902.11,2623.73
"357","hsa-miR-149-5p","hsa-mir-149",1362.9,1755.67,1255.26,2143.73,1256.82,1082.55,2619.42,2363.07
"358","hsa-miR-149-3p","hsa-mir-149",0.94,2.82,1.07,8.36,5.23,3.01,6.01,7.47
"359","hsa-miR-150-5p","hsa-mir-150",0.47,0,0,0,0,0,0,0
"360","hsa-miR-150-3p","hsa-mir-150",0,0,0,0,0,0,0,0
"361","hsa-miR-151a-5p","hsa-mir-151a",98.22,134.19,105.81,139.38,131.5,120.28,169.42,145.64
"362","hsa-miR-151a-3p","hsa-mir-151a",4711.22,3944.87,3418.96,4287.47,3765.23,4150.98,6057.84,5582.8
"363","hsa-miR-151b","hsa-mir-151b",17.31,25.34,14.96,19.51,18.97,22.25,28.07,22.41
"364","hsa-miR-152-5p","hsa-mir-152",1.4,2.82,2.14,1.39,3.93,1.8,10.02,5.23
"365","hsa-miR-152-3p","hsa-mir-152",187.08,219.58,210.55,235.56,195.62,197.87,503.23,375.67
"366","hsa-miR-153-3p","hsa-mir-153-1",33.21,45.04,34.2,36.24,34.68,34.88,17.04,17.18
"367","hsa-miR-153-3p","hsa-mir-153-2",33.21,45.04,34.2,36.24,34.68,34.88,17.04,17.18
"368","hsa-miR-153-5p","hsa-mir-153-2",0,0,1.6,0,0.65,1.2,0,0.75
"369","hsa-miR-1537-5p","hsa-mir-1537",0,0,0,0,0,0,0,0
"370","hsa-miR-1537-3p","hsa-mir-1537",0,0.94,0,0,0,0,0,0
"371","hsa-miR-1538","hsa-mir-1538",0,1.88,1.6,1.39,0,0,0,0.75
"372","hsa-miR-1539","hsa-mir-1539",0,0,0,0,0,0,0,0
"373","hsa-miR-154-5p","hsa-mir-154",0,0.94,0,0,0,0.6,0,0.75
"374","hsa-miR-154-3p","hsa-mir-154",0,0,0,0,0,0,0,0
"375","hsa-miR-155-5p","hsa-mir-155",9.35,3.75,5.34,9.76,9.16,19.25,14.03,8.96
"376","hsa-miR-155-3p","hsa-mir-155",0,0,0,0,0,0,0,0
"377","hsa-miR-1587","hsa-mir-1587",0,0,0,0,0,0,0,0
"378","hsa-miR-15a-5p","hsa-mir-15a",6.08,5.63,10.15,1.39,6.54,4.81,3.01,2.99
"379","hsa-miR-15a-3p","hsa-mir-15a",0,0,0,0,0,0,0,0
"380","hsa-miR-15b-5p","hsa-mir-15b",31.8,44.1,42.22,41.82,31.4,63.75,43.11,38.84
"381","hsa-miR-15b-3p","hsa-mir-15b",6.55,15.95,14.43,20.91,13.74,29.47,12.03,18.67
"382","hsa-miR-16-5p","hsa-mir-16-1",207.66,296.52,264.52,273.19,200.2,233.35,241.59,227.05
"383","hsa-miR-16-1-3p","hsa-mir-16-1",0.47,0,0.53,0,0,0,0,0
"384","hsa-miR-16-5p","hsa-mir-16-2",206.26,285.26,261.31,271.8,196.93,230.94,238.58,222.56
"385","hsa-miR-16-2-3p","hsa-mir-16-2",31.8,42.23,30.99,69.69,45.8,64.35,46.11,53.77
"386","hsa-miR-17-5p","hsa-mir-17",719.8,1074.42,1163.88,964.54,1031.1,1135.48,852.09,829.02
"387","hsa-miR-17-3p","hsa-mir-17",5.61,5.63,9.62,8.36,11.12,10.22,5.01,5.23
"388","hsa-miR-181a-5p","hsa-mir-181a-1",3261.33,4338.98,4053.27,4364.13,7368.21,6264.96,6989.12,6636.62
"389","hsa-miR-181a-3p","hsa-mir-181a-1",16.37,18.77,19.77,16.73,80.47,87.81,101.25,105.31
"390","hsa-miR-181a-5p","hsa-mir-181a-2",3261.33,4338.98,4053.27,4364.13,7368.21,6264.96,6989.12,6635.87
"391","hsa-miR-181a-2-3p","hsa-mir-181a-2",510.74,916.78,480.41,1035.63,949.98,828.15,441.08,445.13
"392","hsa-miR-181b-5p","hsa-mir-181b-1",1293.68,1853.26,1635.74,1941.63,2876.75,2915.67,2846.98,2995.66
"393","hsa-miR-181b-3p","hsa-mir-181b-1",0,0.94,1.07,0,0.65,2.41,5.01,4.48
"394","hsa-miR-181b-5p","hsa-mir-181b-2",1531.28,2314.94,1982.01,2415.53,3515.31,3517.69,3303.09,3515.48
"395","hsa-miR-181b-2-3p","hsa-mir-181b-2",1.87,7.51,5.34,4.18,2.62,5.41,2,3.73
"396","hsa-miR-181c-5p","hsa-mir-181c",52.38,76.95,70.54,78.06,49.07,51.12,57.14,48.55
"397","hsa-miR-181c-3p","hsa-mir-181c",121.6,113.54,133.06,103.14,88.98,94.42,78.19,103.07
"398","hsa-miR-181d-5p","hsa-mir-181d",1192.65,1491.99,1384.58,1382.69,1343.18,1205.24,1280.14,1301.03
"399","hsa-miR-181d-3p","hsa-mir-181d",0,0,0,1.39,1.31,0.6,1,0.75
"400","hsa-miR-182-5p","hsa-mir-182",29.93,29.09,25.65,23.7,27.48,27.67,39.1,40.33
"401","hsa-miR-182-3p","hsa-mir-182",0,0,0,0,0,1.2,2,0
"402","hsa-miR-1825","hsa-mir-1825",0,0,0,0,0,0,0,0
"403","hsa-miR-1827","hsa-mir-1827",0,0,0,0,0,0,0,0
"404","hsa-miR-183-5p","hsa-mir-183",40.69,39.41,31.53,39.03,29.44,31.88,65.16,70.21
"405","hsa-miR-183-3p","hsa-mir-183",0,0,0,0,0,0,0,0
"406","hsa-miR-184","hsa-mir-184",16.37,8.45,14.43,18.12,35.98,45.71,97.24,70.21
"407","hsa-miR-1843","hsa-mir-1843",91.67,114.48,88.71,124.05,112.53,98.63,140.34,138.92
"408","hsa-miR-185-5p","hsa-mir-185",368.55,419.45,402.39,404.21,374.89,303.72,461.13,495.17
"409","hsa-miR-185-3p","hsa-mir-185",20.11,24.4,13.36,25.09,17.66,18.04,20.05,21.66
"410","hsa-miR-186-5p","hsa-mir-186",828.31,858.6,1098.68,892.06,707.25,648.33,1009.47,1039.63
"411","hsa-miR-186-3p","hsa-mir-186",0,0,0,0,0,0,0,0.75
"412","hsa-miR-187-5p","hsa-mir-187",0,0,0,1.39,0,0,0,0
"413","hsa-miR-187-3p","hsa-mir-187",6.55,6.57,6.95,4.18,3.27,1.2,10.02,13.44
"414","hsa-miR-188-5p","hsa-mir-188",0.94,1.88,0.53,1.39,1.31,3.01,4.01,5.23
"415","hsa-miR-188-3p","hsa-mir-188",0,0,0,0,0,1.2,1,0
"416","hsa-miR-18a-5p","hsa-mir-18a",39.76,49.73,51.3,59.94,68.7,86.6,47.12,53.77
"417","hsa-miR-18a-3p","hsa-mir-18a",17.31,27.21,16.57,27.88,18.32,31.27,15.04,26.14
"418","hsa-miR-18b-5p","hsa-mir-18b",6.55,5.63,6.95,6.97,3.93,21.05,3.01,3.73
"419","hsa-miR-18b-3p","hsa-mir-18b",0.94,0,0.53,0,0,2.41,0,0
"420","hsa-miR-1908-5p","hsa-mir-1908",4.68,8.45,1.6,2.79,18.97,15.04,17.04,14.94
"421","hsa-miR-1908-3p","hsa-mir-1908",0,0.94,0,0,0.65,0.6,0,0
"422","hsa-miR-1909-5p","hsa-mir-1909",0,0.94,0,0,0.65,0,0,0
"423","hsa-miR-1909-3p","hsa-mir-1909",0,0.94,1.07,1.39,0.65,0.6,0,0.75
"424","hsa-miR-190a-5p","hsa-mir-190a",7.48,15.95,8.02,6.97,5.89,7.22,19.05,10.46
"425","hsa-miR-190a-3p","hsa-mir-190a",0,0,0,0,0,0.6,0,0
"426","hsa-miR-190b-5p","hsa-mir-190b",2.34,2.82,2.14,1.39,2.62,2.41,1,2.99
"427","hsa-miR-190b-3p","hsa-mir-190b",0,0,0,0,0,0,0,0
"428","hsa-miR-191-5p","hsa-mir-191",4701.87,7048.97,5420.75,7001.28,5817.62,5107.83,7220.69,7797.99
"429","hsa-miR-191-3p","hsa-mir-191",7.48,15.95,5.34,12.54,15.7,9.02,18.04,19.42
"430","hsa-miR-1910-5p","hsa-mir-1910",0,0,0,0,1.31,1.2,0,0
"431","hsa-miR-1910-3p","hsa-mir-1910",0,0.94,0,1.39,0,0,1,0
"432","hsa-miR-1911-5p","hsa-mir-1911",0,0,0,0,0,0.6,0,1.49
"433","hsa-miR-1911-3p","hsa-mir-1911",0,0,0,0,0,0,0,0
"434","hsa-miR-1912-5p","hsa-mir-1912",0,0,0,0,0,0,1,3.73
"435","hsa-miR-1912-3p","hsa-mir-1912",0,0,0,0,0.65,1.2,10.02,3.73
"436","hsa-miR-1913","hsa-mir-1913",0,0,0,0,0,0,0,0
"437","hsa-miR-1914-5p","hsa-mir-1914",0,3.75,0.53,1.39,3.27,0.6,3.01,1.49
"438","hsa-miR-1914-3p","hsa-mir-1914",0,0,0,0,0,0,0,0
"439","hsa-miR-1915-5p","hsa-mir-1915",0.47,0,0.53,0,0.65,0,0,0
"440","hsa-miR-1915-3p","hsa-mir-1915",0,0,0.53,0,0,0,0,0
"441","hsa-miR-192-5p","hsa-mir-192",372.3,339.69,395.44,404.21,349.37,324.77,588.44,538.49
"442","hsa-miR-192-3p","hsa-mir-192",0,0,0,0,0,0,0,0
"443","hsa-miR-193a-5p","hsa-mir-193a",2.81,4.69,3.74,2.79,3.27,3.61,5.01,2.99
"444","hsa-miR-193a-3p","hsa-mir-193a",0,0,0,0,0,0.6,0,0
"445","hsa-miR-193b-5p","hsa-mir-193b",2.81,5.63,5.88,8.36,5.23,5.41,0,1.49
"446","hsa-miR-193b-3p","hsa-mir-193b",74.83,45.98,91.38,73.87,39.91,34.88,52.13,58.26
"447","hsa-miR-194-5p","hsa-mir-194-1",107.57,102.28,144.82,114.3,95.52,92.62,114.28,137.42
"448","hsa-miR-194-5p","hsa-mir-194-2",106.17,101.34,146.42,114.3,94.87,91.42,115.28,138.92
"449","hsa-miR-194-3p","hsa-mir-194-2",0.47,0,0.53,0,3.27,1.2,0,4.48
"450","hsa-miR-195-5p","hsa-mir-195",1.4,0,2.14,1.39,1.31,2.41,2,2.99
"451","hsa-miR-195-3p","hsa-mir-195",0,0,0,2.79,0,1.2,0,0
"452","hsa-miR-196a-5p","hsa-mir-196a-1",0.94,1.88,0,1.39,0,0,0,0
"453","hsa-miR-196a-1-3p","hsa-mir-196a-1",0,0,0,0,0,0,0,0
"454","hsa-miR-196a-5p","hsa-mir-196a-2",1.4,1.88,0,1.39,0.65,0,0,0
"455","hsa-miR-196a-3p","hsa-mir-196a-2",0,0,0,0,0,0,0,0
"456","hsa-miR-196b-5p","hsa-mir-196b",0.47,0,0.53,0,0,0,0,0
"457","hsa-miR-196b-3p","hsa-mir-196b",0,0,0,0,0,0,0,0
"458","hsa-miR-197-5p","hsa-mir-197",0,0,0.53,2.79,0.65,1.2,1,0
"459","hsa-miR-197-3p","hsa-mir-197",308.22,493.58,312.61,464.15,475.64,422.8,795.95,545.96
"460","hsa-miR-1972","hsa-mir-1972-1",0.47,0,0,0,0,0,0,0
"461","hsa-miR-1972","hsa-mir-1972-2",0.47,0,0,0,0,0,0,0
"462","hsa-miR-1973","hsa-mir-1973",0.94,0,0.53,0,0,0,2,2.24
"463","hsa-miR-1976","hsa-mir-1976",0,0.94,0,0,0.65,0,0,0.75
"464","hsa-miR-198","hsa-mir-198",0,0,0,0,0,0,0,0
"465","hsa-miR-199a-5p","hsa-mir-199a-1",2.81,0.94,2.14,1.39,30.75,3.61,2,0.75
"466","hsa-miR-199a-3p","hsa-mir-199a-1",21.51,25.34,32.06,19.51,94.87,20.45,39.1,36.6
"467","hsa-miR-199a-5p","hsa-mir-199a-2",2.81,0.94,2.14,1.39,30.75,3.61,2,0.75
"468","hsa-miR-199a-3p","hsa-mir-199a-2",21.51,25.34,32.06,19.51,94.87,20.45,39.1,36.6
"469","hsa-miR-199b-5p","hsa-mir-199b",5.61,5.63,5.34,9.76,11.12,9.62,9.02,11.95
"470","hsa-miR-199b-3p","hsa-mir-199b",21.51,25.34,32.06,19.51,94.87,20.45,39.1,36.6
"471","hsa-miR-19a-5p","hsa-mir-19a",0,0,0,0,0,0,0,0
"472","hsa-miR-19a-3p","hsa-mir-19a",12.16,27.21,15.5,27.88,24.21,18.64,18.04,17.18
"473","hsa-miR-19b-1-5p","hsa-mir-19b-1",1.87,1.88,1.6,1.39,1.31,1.2,1,0
"474","hsa-miR-19b-3p","hsa-mir-19b-1",54.25,91.02,82.29,75.27,66.73,56.53,55.14,58.26
"475","hsa-miR-19b-3p","hsa-mir-19b-2",55.66,91.02,82.29,75.27,68.04,56.53,56.14,59.75
"476","hsa-miR-19b-2-5p","hsa-mir-19b-2",0,0,0,0,0,0,0,0
"477","hsa-miR-200a-5p","hsa-mir-200a",0.47,0,1.07,0,0,0.6,1,0
"478","hsa-miR-200a-3p","hsa-mir-200a",2.34,0.94,0.53,2.79,4.58,5.41,5.01,4.48
"479","hsa-miR-200b-5p","hsa-mir-200b",0,0,0,0,0,0,1,0
"480","hsa-miR-200b-3p","hsa-mir-200b",3.27,10.32,3.74,8.36,14.39,14.43,16.04,10.46
"481","hsa-miR-200c-5p","hsa-mir-200c",0,0,0,0,0,0,0,0
"482","hsa-miR-200c-3p","hsa-mir-200c",8.89,11.26,8.02,12.54,12.43,15.64,32.08,15.68
"483","hsa-miR-202-5p","hsa-mir-202",0,0,0,0,0,0,0,0
"484","hsa-miR-202-3p","hsa-mir-202",0,0,0,0,0,0,0,0
"485","hsa-miR-203a-5p","hsa-mir-203a",0,0,0,0,0,0,0,0
"486","hsa-miR-203a-3p","hsa-mir-203a",29.93,37.53,19.77,22.3,22.9,33.08,27.07,20.91
"487","hsa-miR-203b-5p","hsa-mir-203b",0,0,0,0,0,0,0,0
"488","hsa-miR-203b-3p","hsa-mir-203b",1.4,0.94,1.6,0,3.27,3.61,11.03,3.73
"489","hsa-miR-204-5p","hsa-mir-204",544.88,435.4,643.93,543.6,310.12,179.82,243.6,244.22
"490","hsa-miR-204-3p","hsa-mir-204",10.29,0.94,10.69,11.15,4.58,4.21,8.02,3.73
"491","hsa-miR-205-5p","hsa-mir-205",0,0.94,0,0,0.65,0.6,1,0.75
"492","hsa-miR-205-3p","hsa-mir-205",0,0,0,0,0,0,0,0
"493","hsa-miR-2052","hsa-mir-2052",0,0,0,0,0,0,0,0
"494","hsa-miR-2053","hsa-mir-2053",0,0,0,0,0,0,0,0
"495","hsa-miR-2054","hsa-mir-2054",0,0,0,0,0,0,0,0
"496","hsa-miR-206","hsa-mir-206",0,0,0,0,0,0,0,0.75
"497","hsa-miR-208a-5p","hsa-mir-208a",0,0,0,0,0,0,0,0
"498","hsa-miR-208a-3p","hsa-mir-208a",0,0,0,0,0,0,0,0
"499","hsa-miR-208b-5p","hsa-mir-208b",0,0,0,0,0,0,0,0
"500","hsa-miR-208b-3p","hsa-mir-208b",0,0,0,0,0,0,0,0
"501","hsa-miR-20a-5p","hsa-mir-20a",1118.76,1493.87,1794.45,1264.22,1402.72,1342.36,1143.8,1117.31
"502","hsa-miR-20a-3p","hsa-mir-20a",3.74,1.88,5.34,2.79,4.58,3.01,3.01,3.73
"503","hsa-miR-20b-5p","hsa-mir-20b",132.83,156.71,241.01,149.14,288.53,1150.51,174.43,153.85
"504","hsa-miR-20b-3p","hsa-mir-20b",3.27,1.88,4.28,0,2.62,8.42,5.01,2.24
"505","hsa-miR-21-5p","hsa-mir-21",1506.95,1495.75,1573.21,1547.17,4484.91,7720.39,4185.25,3821.69
"506","hsa-miR-21-3p","hsa-mir-21",0,0.94,1.07,0,0.65,5.41,2,3.73
"507","hsa-miR-210-5p","hsa-mir-210",0.47,0.94,0,0,1.31,1.2,3.01,0.75
"508","hsa-miR-210-3p","hsa-mir-210",50.98,42.23,63.59,55.75,53.65,89.61,89.22,53.77
"509","hsa-miR-211-5p","hsa-mir-211",0,0,0.53,0,0.65,0,0,0
"510","hsa-miR-211-3p","hsa-mir-211",0,0,0,0,0,0,0,0
"511","hsa-miR-2110","hsa-mir-2110",10.76,16.89,9.08,19.51,21.59,16.24,36.09,25.39
"512","hsa-miR-2113","hsa-mir-2113",8.42,6.57,4.81,9.76,3.27,6.62,12.03,13.44
"513","hsa-miR-2114-5p","hsa-mir-2114",0,0,0,0,0,0,0,0
"514","hsa-miR-2114-3p","hsa-mir-2114",0,0,0,0,0,0,0,0
"515","hsa-miR-2115-5p","hsa-mir-2115",0,0,0,0,0,0,0,0.75
"516","hsa-miR-2115-3p","hsa-mir-2115",0,0,0,0,0,0,0,0
"517","hsa-miR-2116-5p","hsa-mir-2116",0,0,0,0,0,0,0,0
"518","hsa-miR-2116-3p","hsa-mir-2116",0.47,0,0,0,0,0,0,0
"519","hsa-miR-2117","hsa-mir-2117",0,0,0,0,0,0,0,0
"520","hsa-miR-212-5p","hsa-mir-212",259.58,228.96,167.8,287.13,195.62,158.77,107.26,112.78
"521","hsa-miR-212-3p","hsa-mir-212",22.45,13.14,18.7,18.12,13.74,8.42,7.02,4.48
"522","hsa-miR-214-5p","hsa-mir-214",0,0,0,0,0.65,0,0,0
"523","hsa-miR-214-3p","hsa-mir-214",0.47,0,0,0,2.62,0,0,0
"524","hsa-miR-215-5p","hsa-mir-215",3.74,6.57,5.34,2.79,1.96,3.61,6.01,5.97
"525","hsa-miR-215-3p","hsa-mir-215",0.47,0,0,0,0,0,0,0
"526","hsa-miR-216a-5p","hsa-mir-216a",1013.52,1692.8,868.37,1331.12,966.33,899.72,1232.02,1301.03
"527","hsa-miR-216a-3p","hsa-mir-216a",544.88,798.55,385.29,634.2,602.57,582.77,960.35,870.84
"528","hsa-miR-216b-5p","hsa-mir-216b",9066.98,16976.83,6855.02,15716.99,12728.51,10740.1,16577.62,16579.59
"529","hsa-miR-216b-3p","hsa-mir-216b",181.94,262.74,198.79,183.99,196.93,193.66,220.54,236.01
"530","hsa-miR-217-5p","hsa-mir-217",3769.72,5620.78,4374.97,4191.29,4054.41,2916.87,4636.36,4127.16
"531","hsa-miR-217-3p","hsa-mir-217",22.45,22.52,25.12,20.91,20.28,16.84,32.08,31.37
"532","hsa-miR-218-5p","hsa-mir-218-1",140398.87,65432.85,146187.55,72934.32,63931.71,63058.57,95659.37,100500.02
"533","hsa-miR-218-1-3p","hsa-mir-218-1",0,2.82,0.53,1.39,0,0,0,0
"534","hsa-miR-218-5p","hsa-mir-218-2",140324.51,65395.31,146102.05,72906.45,63889.19,63024.89,95624.28,100448.49
"535","hsa-miR-218-2-3p","hsa-mir-218-2",12.63,6.57,10.15,2.79,3.93,1.2,0,3.73
"536","hsa-miR-219a-5p","hsa-mir-219a-1",6.08,5.63,6.41,1.39,7.2,10.22,6.01,2.99
"537","hsa-miR-219a-1-3p","hsa-mir-219a-1",14.97,14.08,10.69,9.76,7.2,23.46,10.02,16.43
"538","hsa-miR-219a-5p","hsa-mir-219a-2",12.63,41.29,19.24,18.12,26.17,42.1,15.04,17.92
"539","hsa-miR-219a-2-3p","hsa-mir-219a-2",2231.43,2453.81,2307.45,2425.29,1704.99,2550.01,1587.89,1460.12
"540","hsa-miR-219b-5p","hsa-mir-219b",2.34,2.82,0.53,1.39,2.62,3.01,0,2.99
"541","hsa-miR-219b-3p","hsa-mir-219b",0,0,0,0,0,0,0,0
"542","hsa-miR-22-5p","hsa-mir-22",103.36,122.93,101.53,147.75,110.57,105.85,132.32,126.97
"543","hsa-miR-22-3p","hsa-mir-22",1105.19,2040.94,1275.03,2058.71,1710.22,1635.25,1792.39,2230.13
"544","hsa-miR-221-5p","hsa-mir-221",70.62,75.07,69.47,87.81,132.16,152.76,209.51,202.4
"545","hsa-miR-221-3p","hsa-mir-221",1762.32,2550.47,2054.69,2331.9,3721.4,3747.43,5427.3,5150.36
"546","hsa-miR-222-5p","hsa-mir-222",0.47,0.94,0,1.39,0,0,1,0
"547","hsa-miR-222-3p","hsa-mir-222",646.84,1140.11,663.7,1151.32,1856.12,2259.52,2608.39,2979.23
"548","hsa-miR-223-5p","hsa-mir-223",0,0,0,0,0,0,0,0
